loc_id,continent,country,geo_l3,geo_l4,geo_l5,geo_l6,geo_l7
1775,Europe,Finland,Uusimaa,NA,NA,NA,NA
1776,Asia,Japan,Nagasaki,NA,NA,NA,NA
1777,Europe,Germany,Berlin,NA,NA,NA,NA
1778,Asia,Bangladesh,Dhaka,Dhaka,Keraniganj Upazila,NA,NA
1779,Oceania,New Zealand,NA,NA,NA,NA,NA
1780,Africa,South Africa,KwaZulu-Natal,eThekwini,NA,NA,NA
1781,Africa,South Africa,KwaZulu-Natal,uThukela,NA,NA,NA
1782,Africa,South Africa,KwaZulu-Natal,uMgungundlovu,NA,NA,NA
1783,Africa,Senegal,Dakar,Mbao,NA,NA,NA
1784,Asia,Bahrain,NA,NA,NA,NA,NA
1785,North America,USA,California,Imperial County,NA,NA,NA
1786,North America,Mexico,Baja California Sur,NA,NA,NA,NA
1787,North America,Mexico,Oaxaca,NA,NA,NA,NA
1788,North America,Mexico,Hidalgo,NA,NA,NA,NA
1789,North America,Mexico,Morelos,NA,NA,NA,NA
1790,Africa,Egypt,Cairo,Al Matariyyah,NA,NA,NA
1791,Africa,Egypt,Kalyoubia,NA,NA,NA,NA
1792,Europe,Spain,Basque Country,Bizkaia,Bilbao,NA,NA
1793,Europe,Spain,Basque Country,Bizkaia,NA,NA,NA
1794,Asia,Israel,Kfar Saba,NA,NA,NA,NA
1795,Europe,Belgium,NA,NA,NA,NA,NA
1796,Asia,Pakistan,NA,NA,NA,NA,NA
1797,North America,USA,Wisconsin,Dodge County,NA,NA,NA
1798,North America,USA,Florida,Walton County,NA,NA,NA
1799,Asia,India,Gujarat,Chuda,NA,NA,NA
1800,Asia,Bangladesh,Rajshahi,Pabna,NA,NA,NA
1801,Asia,India,Gujarat,Jetpur,NA,NA,NA
1802,Asia,India,Gujarat,Gondal,NA,NA,NA
1803,Asia,India,Gujarat,Olpad,NA,NA,NA
1804,Asia,Bangladesh,Sylhet,Habiganj,NA,NA,NA
1805,Asia,Bangladesh,Chittagong,Brahmanbaria,NA,NA,NA
1806,North America,USA,Wisconsin,Manitowoc County,NA,NA,NA
1807,Asia,India,Gujarat,Talod,NA,NA,NA
1808,Asia,Bangladesh,Chittagong,Chandpur,NA,NA,NA
1809,North America,USA,Pennsylvania,Montgomery County,NA,NA,NA
1810,North America,USA,Wisconsin,Winnebago County,NA,NA,NA
1811,North America,USA,Illinois,Cook County,NA,NA,NA
1812,North America,USA,Wisconsin,Outagamie County,NA,NA,NA
1813,North America,USA,Wisconsin,Door County,NA,NA,NA
1814,Asia,Bahrain,Manama,NA,NA,NA,NA
1815,North America,USA,Illinois,Lake County,NA,NA,NA
1816,North America,USA,Wisconsin,Brown County,NA,NA,NA
1817,Asia,Bangladesh,Sylhet,Moulvibazar,NA,NA,NA
1818,North America,USA,Illinois,McHenry County,NA,NA,NA
1819,North America,USA,Wisconsin,Sheboygan County,NA,NA,NA
1820,Asia,South Korea,Uijeongbu,NA,NA,NA,NA
1821,Europe,Germany,Baden-Wurttemberg,Tuebingen,NA,NA,NA
1822,Europe,Poland,Lodzkie,NA,NA,NA,NA
1823,Europe,Poland,Opolskie,NA,NA,NA,NA
1824,Africa,Senegal,Dakar,Keur Massar,NA,NA,NA
1825,Africa,Senegal,Dakar,Sangalkam,NA,NA,NA
1826,Asia,Iran,Hamadan,NA,NA,NA,NA
1827,South America,Ecuador,Imbabura,Ibarra,NA,NA,NA
1828,South America,Ecuador,Imbabura,Urcuqui,NA,NA,NA
1829,South America,Ecuador,Pichincha,Cayambe,NA,NA,NA
1830,South America,Ecuador,Chimborazo,Riobamba,NA,NA,NA
1831,Africa,Nigeria,Ekiti State,NA,NA,NA,NA
1832,Africa,Democratic Republic of the Congo,Kongo-Central,NA,NA,NA,NA
1833,Africa,Nigeria,Ondo State,NA,NA,NA,NA
1834,South America,Peru,Huanuco,NA,NA,NA,NA
1835,South America,Peru,Ica,NA,NA,NA,NA
1836,Europe,Czech Republic,Brno,NA,NA,NA,NA
1837,Europe,Czech Republic,Domazlice,NA,NA,NA,NA
1838,Africa,Mali,Mopti,NA,NA,NA,NA
1839,Africa,Mali,Bamako,NA,NA,NA,NA
1840,North America,USA,Minnesota,Houston County,NA,NA,NA
1841,Asia,Bangladesh,Barisal,NA,NA,NA,NA
1842,Asia,India,Uttar Pradesh,Lucknow,NA,NA,NA
1843,Asia,Thailand,Samut Songkhram,NA,NA,NA,NA
1844,North America,USA,South Carolina,Berkeley County,NA,NA,NA
1845,Europe,Czech Republic,Litovel,NA,NA,NA,NA
1846,Africa,South Africa,Western Cape,NA,NA,NA,NA
1847,South America,Ecuador,Guayaquil,NA,NA,NA,NA
1848,North America,USA,South Carolina,Fairfield County,NA,NA,NA
1849,Africa,South Africa,Free State,NA,NA,NA,NA
1850,Asia,Bangladesh,Khulna,NA,NA,NA,NA
1851,Asia,Bangladesh,Khulna,Jessore,NA,NA,NA
1852,South America,Peru,Arequipa,NA,NA,NA,NA
1853,Europe,Czech Republic,Zlin,Fry\u0161t\u00e1k,NA,NA,NA
1854,Europe,Czech Republic,\u00dast\u00ed nad Labem,V\u0161ebo\u0159ice,NA,NA,NA
1855,Europe,Czech Republic,Plze\u0148,Klen\u010d\u00ed,NA,NA,NA
1856,Asia,Oman,Dakhiliyah,Nizwa,NA,NA,NA
1857,Asia,Oman,Muscat,Mutrah,NA,NA,NA
1858,Asia,Oman,Muscat,Bawshar,NA,NA,NA
1859,Asia,Oman,Muscat,As Seeb,NA,NA,NA
1860,Asia,Oman,North Sharqiyah,Ibra,NA,NA,NA
1861,Asia,Oman,South Batinah,Barka,NA,NA,NA
1862,Europe,Czech Republic,Breclav,NA,NA,NA,NA
1863,Asia,Oman,Muscat,Al Amrat,NA,NA,NA
1864,Asia,Oman,South Batinah,Al Awabi,NA,NA,NA
1865,Asia,Oman,Dhahirah,Ibri,NA,NA,NA
1866,Asia,Oman,South Batinah,Nakhal,NA,NA,NA
1867,Asia,Oman,South Batinah,Ar Rustaq,NA,NA,NA
1868,Asia,Oman,Dakhiliyah,Bahla,NA,NA,NA
1869,Asia,Oman,Dakhiliyah,Samail,NA,NA,NA
1870,Europe,Germany,Lower Saxony,NA,NA,NA,NA
1871,Asia,Oman,Dakhiliyah,Manah,NA,NA,NA
1872,Asia,Oman,Muscat,Qurayat,NA,NA,NA
1873,Asia,Oman,Buraymi,Buraymi,NA,NA,NA
1874,North America,USA,Massachusetts,Norfolk County,NA,NA,NA
1875,North America,USA,Minnesota,Stearns County,NA,NA,NA
1876,North America,USA,Iowa,Jackson County,NA,NA,NA
1877,North America,USA,Arizona,Maricopa County,NA,NA,NA
1878,North America,USA,Massachusetts,Middlesex County,NA,NA,NA
1879,North America,USA,Illinois,Kane County,NA,NA,NA
1880,North America,USA,Colorado,Denver County,NA,NA,NA
1881,North America,USA,Illinois,DuPage County,NA,NA,NA
1882,North America,USA,Florida,Palm Beach County,NA,NA,NA
1883,North America,USA,Wisconsin,Waupaca County,NA,NA,NA
1884,Asia,Philippines,NCR,NA,NA,NA,NA
1885,North America,Costa Rica,San Jose,Perez Zeledon,NA,NA,NA
1886,North America,Costa Rica,Guanacaste,Nicoya,NA,NA,NA
1887,North America,Costa Rica,San Jose,Aserri,NA,NA,NA
1888,North America,Costa Rica,San Jose,Desamparados,NA,NA,NA
1889,North America,Costa Rica,San Jose,Tarrazu,NA,NA,NA
1890,South America,Peru,Lambayeque,NA,NA,NA,NA
1891,South America,Ecuador,Guayas,Guayaquil,NA,NA,NA
1892,South America,Ecuador,Guayas,General Villamil Playas,NA,NA,NA
1893,South America,Ecuador,Manabi,Puerto Lopez,NA,NA,NA
1894,South America,Ecuador,Daule,NA,NA,NA,NA
1895,South America,Ecuador,Manabi,Pajan,NA,NA,NA
1896,South America,Ecuador,Galapagos,Puerto Baquerizo Moreno,NA,NA,NA
1897,South America,Ecuador,Manabi,Jipijapa,NA,NA,NA
1898,South America,Ecuador,Manabi,Sucre,NA,NA,NA
1899,South America,Ecuador,Los Rios,Ventanas,NA,NA,NA
1900,South America,Ecuador,Santa Elena,NA,NA,NA,NA
1901,South America,Ecuador,Guayas,San Jacinto de Yaguachi,NA,NA,NA
1902,South America,Ecuador,Manabi,Portoviejo,NA,NA,NA
1903,South America,Ecuador,Manabi,Manta,NA,NA,NA
1904,South America,Ecuador,Manabi,Calceta,NA,NA,NA
1905,South America,Ecuador,Orellana,NA,NA,NA,NA
1906,South America,Ecuador,Carchi,Reciento,NA,NA,NA
1907,North America,USA,Alaska,NA,NA,NA,NA
1908,South America,Brazil,Rio de Janeiro,Rio de Janeiro,NA,NA,NA
1909,South America,Brazil,Rio de Janeiro,Resende,NA,NA,NA
1910,Europe,Poland,Mazowieckie,Brodno-Warszawa,NA,NA,NA
1911,Europe,North Macedonia,NA,NA,NA,NA,NA
1912,Europe,Italy,Campania,NA,NA,NA,NA
1913,Europe,France,Provence-Alpes-Cote d'Azur,Marseille,NA,NA,NA
1914,Africa,Egypt,Fayoum,NA,NA,NA,NA
1915,Asia,Taiwan,Tainan,NA,NA,NA,NA
1916,North America,Mexico,Guanajuato,NA,NA,NA,NA
1917,Europe,Italy,Campania,Benevento,NA,NA,NA
1918,North America,Mexico,Sinaloa,NA,NA,NA,NA
1919,North America,Mexico,Tabasco,NA,NA,NA,NA
1920,North America,Mexico,Sonora,NA,NA,NA,NA
1921,North America,Mexico,Baja California,NA,NA,NA,NA
1922,North America,Mexico,Nayarit,NA,NA,NA,NA
1923,North America,Mexico,Yucatan,NA,NA,NA,NA
1924,Africa,Zambia,Lusaka,NA,NA,NA,NA
1925,Europe,Turkey,Kars Province,NA,NA,NA,NA
1926,Asia,India,Gujarat,Kamrej,NA,NA,NA
1927,Asia,India,Gujarat,Dholka,NA,NA,NA
1928,Asia,India,Gujarat,Daskroi,NA,NA,NA
1929,Asia,India,Gujarat,Bhavnagar,NA,NA,NA
1930,Asia,India,Gujarat,Ghogha,NA,NA,NA
1931,Asia,India,Gujarat,Mahuva,NA,NA,NA
1932,North America,USA,Texas,Houston,NA,NA,NA
1933,North America,USA,Washington,Walla Walla County,NA,NA,NA
1934,North America,USA,Washington,Chelan County,NA,NA,NA
1935,Africa,South Africa,KwaZulu-Natal,Harry Gwala,NA,NA,NA
1936,Africa,South Africa,KwaZulu-Natal,Ugu,NA,NA,NA
1937,Africa,South Africa,KwaZulu-Natal,Sisonke,NA,NA,NA
1938,Africa,South Africa,KwaZulu-Natal,uMzinyathi,NA,NA,NA
1939,Africa,South Africa,KwaZulu-Natal,Amajuba,NA,NA,NA
1940,Africa,South Africa,KwaZulu-Natal,uThungulu,NA,NA,NA
1941,Africa,South Africa,KwaZulu-Natal,iLembe,NA,NA,NA
1942,Africa,South Africa,KwaZulu-Natal,uMkhanyakude,NA,NA,NA
1943,North America,USA,Missouri,Saint Louis County,NA,NA,NA
1944,North America,USA,New Jersey,Burlington County,NA,NA,NA
1945,North America,Panama,Panama Center,Bella Vista,NA,NA,NA
1946,North America,Panama,Panama Center,Las Cumbres,NA,NA,NA
1947,North America,Panama,Panama Center,Pedregal,NA,NA,NA
1948,North America,Panama,Panama Center,Omar Torrijos,NA,NA,NA
1949,North America,Panama,Panama Center,Pueblo Nuevo,NA,NA,NA
1950,North America,Panama,Panama Center,Amelia Denis de Icaza,NA,NA,NA
1951,North America,Panama,Panama Center,San Francisco,NA,NA,NA
1952,North America,Panama,Panama Center,Parque Lefevre,NA,NA,NA
1953,North America,Panama,Panama Center,Anc\u00f3n,NA,NA,NA
1954,North America,Panama,Santiago,NA,NA,NA,NA
1955,North America,Panama,Panama West,Guadalupe,NA,NA,NA
1956,North America,Panama,Panama Center,Ernesto Cordoba,NA,NA,NA
1957,North America,Panama,Panama Center,Juan Diaz,NA,NA,NA
1958,North America,Panama,Panama West,Juan Dem\u00f3stenes Arosemena,NA,NA,NA
1959,North America,Panama,Panama Center,Alcalde Diaz,NA,NA,NA
1960,North America,Panama,Panama Center,Pacora,NA,NA,NA
1961,North America,Panama,Panama Center,Betania,NA,NA,NA
1962,North America,Panama,Colon,NA,NA,NA,NA
1963,North America,Panama,Panama Center,Rufina Alfaro,NA,NA,NA
1964,North America,Panama,Panama Center,NA,NA,NA,NA
1965,North America,Panama,Panama West,Vista Alegre,NA,NA,NA
1966,North America,Panama,Panama Center,Clayton,NA,NA,NA
1967,North America,Panama,Panama West,Chorrera,NA,NA,NA
1968,North America,Panama,Panama West,Arraij\u00e1n,NA,NA,NA
1969,North America,Panama,Panama Center,Arnulfo Arias,NA,NA,NA
1970,North America,Panama,Panama West,L\u00eddice,NA,NA,NA
1971,North America,Panama,Panama West,Desconocido,NA,NA,NA
1972,North America,Panama,Panama Center,El Crisol,NA,NA,NA
1973,North America,Panama,Cocle,NA,NA,NA,NA
1974,North America,Panama,Panama Center,R\u00edo Abajo,NA,NA,NA
1975,North America,Panama,Panama West,Herrera,NA,NA,NA
1976,North America,Panama,Panama Center,Tocumen,NA,NA,NA
1977,North America,Panama,Panama Center,Don Bosco,NA,NA,NA
1978,North America,Panama,Panama Center,Ma\u00f1anitas,NA,NA,NA
1979,North America,Panama,Panama Center,Calidonia,NA,NA,NA
1980,North America,Panama,Panama Center,Chilibre,NA,NA,NA
1981,North America,Panama,Panama Center,Chorrillo,NA,NA,NA
1982,North America,Panama,Panama Center,Chepo,NA,NA,NA
1983,North America,Panama,Panama West,Burunga,NA,NA,NA
1984,North America,Panama,Panama West,NA,NA,NA,NA
1985,North America,Panama,Chiriqui,NA,NA,NA,NA
1986,North America,Panama,Panama Center,Santa Ana,NA,NA,NA
1987,North America,Panama,Panama West,Veracruz,NA,NA,NA
1988,North America,Panama,Panama Center,Belisario Frias,NA,NA,NA
1989,North America,Panama,Guna Yala,Aligand\u00ed,NA,NA,NA
1990,North America,Panama,Panama Center,24 de diciembre,NA,NA,NA
1991,North America,Panama,Guna Yala,NA,NA,NA,NA
1992,North America,Panama,Panama Center,Belisario Porras,NA,NA,NA
1993,North America,Panama,Panama Center,Jose Domingo Espinar,NA,NA,NA
1994,North America,Panama,Panama Center,Victoriano Lorenzo,NA,NA,NA
1995,North America,Mexico,Baja California,Tijuana,NA,NA,NA
1996,North America,Panama,Herrera,NA,NA,NA,NA
1997,North America,Panama,Bocas del Toro,NA,NA,NA,NA
1998,North America,Panama,Los Santos,NA,NA,NA,NA
1999,North America,USA,Washington,Grays Harbor County,NA,NA,NA
2000,North America,USA,Washington,San Juan County,NA,NA,NA
2001,South America,Colombia,Atlantico,Soledad,NA,NA,NA
2002,South America,Colombia,Boyaca,Tunja,NA,NA,NA
2003,South America,Colombia,Cundinamarca,Tolemaida,NA,NA,NA
2004,Oceania,Australia,Australian Capital Territory,NA,NA,NA,NA
2005,South America,Colombia,Narino,Pasto,NA,NA,NA
2006,South America,Colombia,Cauca,Santander de quilichao,NA,NA,NA
2007,South America,Colombia,Cordoba,Cienaga de Oro,NA,NA,NA
2008,South America,Colombia,Cundinamarca,Suesca,NA,NA,NA
2009,Europe,Turkey,Bursa,NA,NA,NA,NA
2010,Asia,Bangladesh,Rangpur,Nilphamari,NA,NA,NA
2011,Asia,China,Liaoning,Dalian,NA,NA,NA
2012,Europe,Spain,La Rioja,Haro,NA,NA,NA
2013,Europe,Spain,La Rioja,Santo Domingo de la Calzada,NA,NA,NA
2014,Europe,Spain,La Rioja,Alberite,NA,NA,NA
2015,Europe,Spain,La Rioja,Nalda,NA,NA,NA
2016,Europe,Spain,Galicia,Outes,NA,NA,NA
2017,Europe,Spain,Galicia,Pontecesures,NA,NA,NA
2018,Europe,Spain,La Rioja,Autol,NA,NA,NA
2019,Europe,Spain,La Rioja,Ojacastro,NA,NA,NA
2020,Europe,Spain,La Rioja,Casalarreina,NA,NA,NA
2021,Europe,Spain,La Rioja,Albelda de Iregua,NA,NA,NA
2022,Europe,Spain,La Rioja,Lardero,NA,NA,NA
2023,Europe,Spain,La Rioja,Villamediana de Iregua,NA,NA,NA
2024,Europe,Spain,La Rioja,Herce,NA,NA,NA
2025,Europe,Spain,La Rioja,El Villar de Arnedo,NA,NA,NA
2026,Europe,Spain,La Rioja,Alfaro,NA,NA,NA
2027,Europe,Spain,La Rioja,Agoncillo,NA,NA,NA
2028,Europe,Spain,La Rioja,Ezcaray,NA,NA,NA
2029,Europe,Spain,La Rioja,Najera,NA,NA,NA
2030,Europe,Spain,La Rioja,San Vicente de la Sonsierra,NA,NA,NA
2031,South America,Brazil,Pernambuco,Olinda,NA,NA,NA
2032,South America,Brazil,Pernambuco,Recife,NA,NA,NA
2033,Europe,Spain,Andalusia,Castillo de Locubin,NA,NA,NA
2034,Europe,Spain,Andalusia,Cullar Vega,NA,NA,NA
2035,South America,Brazil,Pernambuco,Jaboatao dos Guararapes,NA,NA,NA
2036,South America,Brazil,Pernambuco,Camaragibe,NA,NA,NA
2037,South America,Brazil,Pernambuco,Ipojuca,NA,NA,NA
2038,South America,Brazil,Pernambuco,Sao Lourenco da Mata,NA,NA,NA
2039,Europe,Spain,Andalusia,Cijuela,NA,NA,NA
2040,Europe,Spain,Andalusia,Las Gabias,NA,NA,NA
2041,South America,Brazil,Pernambuco,Alianca,NA,NA,NA
2042,Europe,Spain,Andalusia,Cogollos de la Vega,NA,NA,NA
2043,South America,Argentina,Cordoba,NA,NA,NA,NA
2044,Europe,Spain,Andalusia,Durcal,NA,NA,NA
2045,Europe,Spain,Andalusia,Puebla de Don Fadrique,NA,NA,NA
2046,Europe,Spain,Andalusia,La Zubia,NA,NA,NA
2047,Europe,Spain,Andalusia,Illora,NA,NA,NA
2048,North America,USA,Mississippi,NA,NA,NA,NA
2049,Europe,Spain,Andalusia,Alfacar,NA,NA,NA
2050,Europe,Spain,Castilla-La Mancha,Motilleja,NA,NA,NA
2051,Europe,Spain,Castilla-La Mancha,Bogarra,NA,NA,NA
2052,South America,Brazil,Parana,Curitiba,NA,NA,NA
2053,Asia,Bangladesh,Mymensingh,NA,NA,NA,NA
2054,Asia,Bangladesh,Sylhet,NA,NA,NA,NA
2055,Oceania,Australia,New South Wales,NA,NA,NA,NA
2056,North America,USA,South Dakota,NA,NA,NA,NA
2057,Europe,Ireland,Sligo,NA,NA,NA,NA
2058,Europe,Ireland,Waterford,NA,NA,NA,NA
2059,Europe,Ireland,Leitrim,NA,NA,NA,NA
2060,Europe,Ireland,Kilkenny,NA,NA,NA,NA
2061,Europe,Ireland,Kerry,NA,NA,NA,NA
2062,South America,Brazil,Pernambuco,Paulista,NA,NA,NA
2063,Europe,Greece,Livadia,NA,NA,NA,NA
2064,Europe,Ireland,Monaghan,NA,NA,NA,NA
2065,Europe,Ireland,Kildare,NA,NA,NA,NA
2066,Europe,Ireland,Meath,NA,NA,NA,NA
2067,South America,Brazil,Pernambuco,Caruaru,NA,NA,NA
2068,Europe,Ireland,Galway,NA,NA,NA,NA
2069,Europe,France,Provence-Alpes-Cote d'Azur,NA,NA,NA,NA
2070,Europe,Russia,Bashkortostan,NA,NA,NA,NA
2071,Europe,Russia,Yamalo-Nenets,NA,NA,NA,NA
2072,Europe,Russia,Yaroslavl,NA,NA,NA,NA
2073,Europe,Russia,Bryansk,NA,NA,NA,NA
2074,Europe,France,Auvergne-Rhone-Alpes,Chambery,NA,NA,NA
2075,Europe,France,Nouvelle-Aquitaine,Limoges,NA,NA,NA
2076,Europe,Spain,Catalunya,Vallirana,NA,NA,NA
2077,Europe,Spain,Catalunya,Sabadell,NA,NA,NA
2078,Europe,France,Auvergne-Rhone-Alpes,Bourgoin-Jallieu,NA,NA,NA
2079,Europe,Spain,Catalunya,Badalona,NA,NA,NA
2080,Europe,France,Occitanie,Caraman,NA,NA,NA
2081,Europe,France,Auvergne-Rhone-Alpes,Craponne,NA,NA,NA
2082,Europe,Spain,Catalunya,El Prat de Llobregat,NA,NA,NA
2083,Africa,Madagascar,Analamanga,NA,NA,NA,NA
2084,Africa,Madagascar,Analamanga,Antananarivo,NA,NA,NA
2085,Africa,Madagascar,Analamanga,Fenoarivo,NA,NA,NA
2086,Europe,France,Auvergne-Rhone-Alpes,Villefranche,NA,NA,NA
2087,Europe,France,Provence-Alpes-Cote d'Azur,Embrun,NA,NA,NA
2088,Europe,Spain,Catalunya,Jorba,NA,NA,NA
2089,Europe,Spain,Catalunya,Santa Coloma de Cervello,NA,NA,NA
2090,Europe,Spain,Catalunya,L'Hospitalet de Llobregat,NA,NA,NA
2091,Europe,France,Auvergne-Rhone-Alpes,Contamine-sur-Arve,NA,NA,NA
2092,Asia,India,West Bengal,Hooghly,NA,NA,NA
2093,Europe,France,Auvergne-Rhone-Alpes,Oyonnax,NA,NA,NA
2094,Europe,France,Auvergne-Rhone-Alpes,Decines,NA,NA,NA
2095,Europe,France,Auvergne-Rhone-Alpes,Tarare,NA,NA,NA
2096,Europe,Spain,Catalunya,Vic,NA,NA,NA
2097,Asia,India,Maharashtra,Amravati,NA,NA,NA
2098,Europe,Spain,Balearic Islands,Calvia,NA,NA,NA
2099,Asia,India,Maharashtra,Yavatmal,NA,NA,NA
2100,Asia,India,Haryana,Gurugram,NA,NA,NA
2101,Asia,India,Maharashtra,Wardha,NA,NA,NA
2102,Asia,India,Karnataka,Bengaluru Urban,NA,NA,NA
2103,Asia,India,Maharashtra,Washim,NA,NA,NA
2104,Asia,India,West Bengal,Nadia,NA,NA,NA
2105,Asia,India,Uttar Pradesh,Kalwa,NA,NA,NA
2106,Asia,India,Karnataka,Haveri,NA,NA,NA
2107,Asia,India,Uttarakhand,Haridwar,NA,NA,NA
2108,Asia,India,Uttarakhand,Tehri Garhwal,NA,NA,NA
2109,Asia,India,Uttarakhand,Uttarkashi,NA,NA,NA
2110,Asia,India,Maharashtra,Akola,NA,NA,NA
2111,Asia,India,Odisha,Ganjam,NA,NA,NA
2112,Asia,India,West Bengal,Birbhum,NA,NA,NA
2113,Asia,India,Karnataka,Kolar,NA,NA,NA
2114,Asia,India,Karnataka,Chikkaballapura,NA,NA,NA
2115,Asia,India,Uttarakhand,Pauri Garhwal,NA,NA,NA
2116,Asia,India,Uttarakhand,Chamoli,NA,NA,NA
2117,Asia,India,Uttarakhand,Dehradun,NA,NA,NA
2118,Asia,India,Uttarakhand,Rudraprayag,NA,NA,NA
2119,Asia,India,Uttar Pradesh,Muzaffarnagar,NA,NA,NA
2120,Asia,India,Uttar Pradesh,Gaziabad,NA,NA,NA
2121,Asia,India,Haryana,Palwal,NA,NA,NA
2122,Asia,India,Maharashtra,Jalna,NA,NA,NA
2123,Asia,India,Maharashtra,Aurangabad,NA,NA,NA
2124,Asia,India,Delhi,Tuklakabad,NA,NA,NA
2125,North America,Belize,Belmopan,NA,NA,NA,NA
2126,North America,Guatemala,NA,NA,NA,NA,NA
2127,North America,Belize,NA,NA,NA,NA,NA
2128,North America,USA,South Carolina,Richland County,Columbia,NA,NA
2129,North America,USA,Oregon,Lane County,NA,NA,NA
2130,North America,USA,Oregon,Clackamas County,NA,NA,NA
2131,North America,USA,Washington,Klickitat County,NA,NA,NA
2132,Europe,Poland,Lodzkie,Skierniewice County,NA,NA,NA
2133,Europe,Poland,Lodzkie,Pajeczno County,NA,NA,NA
2134,Europe,Poland,Lodzkie,Lodz,NA,NA,NA
2135,Europe,Poland,Lodzkie,Belchatow County,NA,NA,NA
2136,North America,USA,South Dakota,Minnehaha County,NA,NA,NA
2137,North America,USA,Ohio,Cuyahoga County,NA,NA,NA
2138,North America,USA,Wisconsin,Marquette County,NA,NA,NA
2139,Europe,Spain,Andalusia,Torre del Mar,NA,NA,NA
2140,Europe,Spain,Extremadura,Arroyo de la Luz,NA,NA,NA
2141,Europe,Spain,Extremadura,Caceres,NA,NA,NA
2142,Europe,Spain,Extremadura,Villanueva de la Vera,NA,NA,NA
2143,Europe,Spain,Extremadura,Plasencia,NA,NA,NA
2144,Europe,Spain,Galicia,Bertamirans,NA,NA,NA
2145,Europe,Spain,Catalunya,Tiana,NA,NA,NA
2146,Europe,Spain,Catalunya,Sant Cugat del Valles,NA,NA,NA
2147,Europe,Spain,Galicia,Vedra,NA,NA,NA
2148,Europe,Spain,Galicia,Puerto del Son,NA,NA,NA
2149,Europe,Spain,Madrid,Arganda,NA,NA,NA
2150,Europe,Spain,Madrid,San Fernando,NA,NA,NA
2151,Europe,Spain,Andalusia,Navas de San Juan,NA,NA,NA
2152,Europe,Spain,Andalusia,Benalmadena,NA,NA,NA
2153,Europe,Spain,Andalusia,Loja,NA,NA,NA
2154,Europe,Spain,Andalusia,Nerja,NA,NA,NA
2155,Europe,Spain,Extremadura,Jaraicejo,NA,NA,NA
2156,Europe,Spain,Catalunya,Granollers,NA,NA,NA
2157,Europe,Spain,Extremadura,Malpartida de Plasencia,NA,NA,NA
2158,Europe,Spain,Catalunya,Vilassar de Mar,NA,NA,NA
2159,Europe,Spain,Catalunya,Mollet del Valles,NA,NA,NA
2160,Europe,Spain,Catalunya,Mataro,NA,NA,NA
2161,Europe,Spain,Madrid,Fuenlabrada,NA,NA,NA
2162,Europe,Spain,Extremadura,Pueblonuevo de Miramontes,NA,NA,NA
2163,Europe,Spain,Extremadura,Navalmoral de la Mata,NA,NA,NA
2164,Europe,Spain,Andalusia,Huescar,NA,NA,NA
2165,Europe,Spain,Andalusia,La Peza,NA,NA,NA
2166,Europe,Spain,Andalusia,Benalua de las Villas,NA,NA,NA
2167,Asia,China,Meizhou,NA,NA,NA,NA
2168,Europe,Switzerland,Basel-Stadt,Basel-Stadt,Basel-Landschaft,NA,NA
2169,Asia,India,Karnataka,Tumakuru,NA,NA,NA
2170,Asia,India,Haryana,Gurgaon,NA,NA,NA
2171,Asia,India,Gujarat,Adajan,NA,NA,NA
2172,Asia,India,Gujarat,Mehsana,NA,NA,NA
2173,Asia,Indonesia,West Java,Bandung,NA,NA,NA
2174,Europe,Ireland,Laois,NA,NA,NA,NA
2175,Europe,Ukraine,NA,NA,NA,NA,NA
2176,North America,Costa Rica,San Jose,Montes de Oca,NA,NA,NA
2177,Europe,United Kingdom,NA,NA,NA,NA,NA
2178,North America,Cuba,NA,NA,NA,NA,NA
2179,North America,Costa Rica,San Jose,San Jose,NA,NA,NA
2180,North America,Costa Rica,San Jose,Moravia,NA,NA,NA
2181,North America,Costa Rica,Puntarenas,Garabito,NA,NA,NA
2182,North America,Costa Rica,San Jose,Tibas,NA,NA,NA
2183,Africa,Sierra Leone,NA,NA,NA,NA,NA
2184,North America,Costa Rica,Alajuela,San Carlos,NA,NA,NA
2185,North America,Costa Rica,Alajuela,Foreigner,NA,NA,NA
2186,North America,Costa Rica,Alajuela,Alajuela,NA,NA,NA
2187,North America,Costa Rica,San Jose,Alajuelita,NA,NA,NA
2188,North America,Costa Rica,Puntarenas,Corredores,NA,NA,NA
2189,North America,Costa Rica,Guanacaste,La Cruz,NA,NA,NA
2190,North America,Costa Rica,Alajuela,Grecia,NA,NA,NA
2191,North America,Costa Rica,San Jose,Escazu,NA,NA,NA
2192,North America,Costa Rica,Limon,NA,NA,NA,NA
2193,Africa,Cameroon,Centre,Yaounde,NA,NA,NA
2194,Asia,Myanmar,Yangon,NA,NA,NA,NA
2195,North America,Puerto Rico,Ponce,NA,NA,NA,NA
2196,North America,Costa Rica,Cartago,La Union,NA,NA,NA
2197,North America,USA,Maine,NA,NA,NA,NA
2198,Europe,Czech Republic,Prague-Miskovice,NA,NA,NA,NA
2199,Europe,Czech Republic,Zlin,Uhersky Brod,NA,NA,NA
2200,Asia,Kazakhstan,Almaty,NA,NA,NA,NA
2201,South America,Brazil,Rondonia,Porto Velho,NA,NA,NA
2202,South America,Brazil,Rondonia,Jaru,NA,NA,NA
2203,Asia,Iraq,Erbil,NA,NA,NA,NA
2204,Africa,Ghana,NA,NA,NA,NA,NA
2205,Europe,Italy,The Marches,Ancona,NA,NA,NA
